Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0005938~cell cortex	8	3.7209302325581395	0.001311900169151968	PARD6B, CAV1, LASP1, CLIC5, MYO1F, CAP1, MYH9, RIC8B	145	146	12782	4.830231459612659	0.2788279941118037	0.10323299647673001	1.6898860103415458
UP_SEQ_FEATURE	zinc finger region:Phorbol-ester/DAG-type	5	2.3255813953488373	0.0013395970036767925	RASSF5, PLEKHM1, AKAP13, UNC13B, TENC1	215	43	19113	10.336938885884262	0.6442480980721679	0.6442480980721679	2.0268591930944324
GOTERM_BP_FAT	GO:0042981~regulation of apoptosis	21	9.767441860465116	0.0016165341535245882	ARHGEF3, HTT, ADAMTSL4, RXRA, GDF5, AKAP13, TLR4, ANXA5, ARHGEF12, SRC, GIMAP1, PLAGL1, NOTCH2, PEA15, NOTCH1, NOD1, RASGRF1, VEGFA, IKBKG, SMPD1, UNC13B	164	804	13528	2.1545322169639607	0.9264345207701282	0.352689957590809	2.6752786055401767
GOTERM_BP_FAT	GO:0043067~regulation of programmed cell death	21	9.767441860465116	0.00181741615987552	ARHGEF3, HTT, ADAMTSL4, RXRA, GDF5, AKAP13, TLR4, ANXA5, ARHGEF12, SRC, GIMAP1, PLAGL1, NOTCH2, PEA15, NOTCH1, NOD1, RASGRF1, VEGFA, IKBKG, SMPD1, UNC13B	164	812	13528	2.133305298570227	0.9468245985629626	0.3424047273648082	3.0029860472486125
GOTERM_BP_FAT	GO:0010941~regulation of cell death	21	9.767441860465116	0.0018980430687812685	ARHGEF3, HTT, ADAMTSL4, RXRA, GDF5, AKAP13, TLR4, ANXA5, ARHGEF12, SRC, GIMAP1, PLAGL1, NOTCH2, PEA15, NOTCH1, NOD1, RASGRF1, VEGFA, IKBKG, SMPD1, UNC13B	164	815	13528	2.1254526410294776	0.9533206138741744	0.31822567509147026	3.134224148023468
SMART	SM00109:C1	6	2.7906976744186047	0.0019336832781636564	RASSF5, PLEKHM1, AKAP13, PRKCH, UNC13B, TENC1	122	67	9079	6.664301443601664	0.20110392446638603	0.20110392446638603	2.1840386048534333
GOTERM_CC_FAT	GO:0005886~plasma membrane	60	27.906976744186046	0.0021511273170536412	ADCY1, GNA12, GPR120, TLR4, AMOTL1, AMOTL2, TENC1, SIRPB1, MBP, CD97, SLC2A8, AP1S2, SNPH, CAP1, KLRD1, GPIHBP1, FLVCR2, PAG1, PARVG, EFNB1, PRKCH, SLC24A6, MYH9, RIC8B, PTPRO, ELMO1, RAB11FIP2, RASGRF1, CX3CR1, VAMP2, UNC13B, CALCR, ITGAL, CAV1, MRAS, BMPR2, CTNND2, SRC, SLCO2A1, RGS11, RAB43, HLA-DPB1, SLC31A2, STX11, PTPRB, PARD6B, GPR158, SMAD7, PODXL, TGFBR2, FZD5, KCTD5, TMPRSS6, DAGLB, KCNK3, NOTCH2, NOTCH1, DKK1, LASP1, PIP4K2B	145	3777	12782	1.4003451014762676	0.41503755733410275	0.12545533296036027	2.757046529195506
SP_PIR_KEYWORDS	membrane	90	41.86046511627907	0.003198259237040487	ADCY1, TUSC5, SGPP1, GNA12, GPR120, TLR4, TENC1, SIRPB1, MBP, CD97, SLC2A8, EFHD2, AP1S2, XYLT1, DSEL, SNPH, PXMP4, VPS4A, CAP1, KLRD1, GPIHBP1, FLVCR2, PAG1, PARVG, ZDHHC3, EFNB1, SLC24A6, ARHGEF12, PNPLA3, PTPRO, ELMO1, SACM1L, MGAT1, RAB11FIP2, NAPEPLD, TMEM180, SEMA4G, CLIC5, IGSF3, CX3CR1, VAMP2, UNC13B, CALCR, NETO2, ITGAL, CAV1, RAP1GAP, SLC38A7, MRAS, ABCD1, BMPR2, AKAP13, SLCO2A1, C2ORF18, RAB43, C11ORF9, LPCAT1, PLCD3, SEC22C, HLA-DPB1, PCSK7, SLC31A2, STX11, MEST, PTPRB, HAVCR2, PARD6B, RNF144B, TMEM97, GPR158, NCEH1, PODXL, TGFBR2, TSPAN14, TMBIM1, FZD5, TSPAN18, FZD4, TMPRSS6, CACNA2D2, DAGLB, KCNK3, GIMAP1, SEMA6A, NOTCH2, NOTCH1, VPS24, SMCR7L, TMEM86A, PIP4K2B	215	6256	19235	1.2870620948075895	0.5802589168039309	0.35212571960598016	4.126708182695893
INTERPRO	IPR011993:Pleckstrin homology-type	11	5.116279069767442	0.00356823209111568	ANKS1A, TBC1D2B, RASGRF1, PLEKHM1, FRMD4A, GAB1, PLCD3, AKAP13, PLEKHO2, ARHGEF12, ELMO1	200	303	16659	3.023910891089109	0.8019626990425266	0.5549861789141	4.949425374910399
GOTERM_BP_FAT	GO:0030326~embryonic limb morphogenesis	6	2.7906976744186047	0.0039875977282854925	NOTCH2, NOTCH1, DKK1, GDF5, GNA12, ZNF358	164	87	13528	5.688814129520606	0.9984113226021887	0.511343175380053	6.477765920531741
GOTERM_BP_FAT	GO:0035113~embryonic appendage morphogenesis	6	2.7906976744186047	0.0039875977282854925	NOTCH2, NOTCH1, DKK1, GDF5, GNA12, ZNF358	164	87	13528	5.688814129520606	0.9984113226021887	0.511343175380053	6.477765920531741
GOTERM_BP_FAT	GO:0048598~embryonic morphogenesis	11	5.116279069767442	0.004065186287298783	NOTCH2, NOTCH1, DKK1, HTT, CLIC5, ZIC5, GDF5, GNA12, TGFBR2, BMPR2, ZNF358	164	307	13528	2.95558909986494	0.9985989169319386	0.4816222068454692	6.599802267613864
GOTERM_BP_FAT	GO:0016042~lipid catabolic process	8	3.7209302325581395	0.0049757083987487585	DDHD1, NCEH1, NAPEPLD, ABCD1, SMPD1, PLCD3, PNPLA3, DAGLB	164	173	13528	3.814464965458903	0.9996795714351409	0.5187849491105299	8.020786172960893
GOTERM_BP_FAT	GO:0030099~myeloid cell differentiation	6	2.7906976744186047	0.005295396739693039	CALCR, VEGFA, TGFBR2, MYH9, TRIM10, GIMAP1	164	93	13528	5.321793863099921	0.99980917816125	0.5101621505926404	8.514859626123773
INTERPRO	IPR001849:Pleckstrin homology	10	4.651162790697675	0.0061824402130888564	ARHGEF3, TBC1D2B, RASGRF1, PLEKHM1, GAB1, PLCD3, AKAP13, PLEKHO2, ARHGEF12, ELMO1	200	277	16659	3.007039711191336	0.9397551794841111	0.607981491841417	8.429943632096204
GOTERM_BP_FAT	GO:0035108~limb morphogenesis	6	2.7906976744186047	0.006881146947666462	NOTCH2, NOTCH1, DKK1, GDF5, GNA12, ZNF358	164	99	13528	4.999260901699926	0.9999854461361516	0.5754572699983387	10.928939108075186
GOTERM_BP_FAT	GO:0035107~appendage morphogenesis	6	2.7906976744186047	0.006881146947666462	NOTCH2, NOTCH1, DKK1, GDF5, GNA12, ZNF358	164	99	13528	4.999260901699926	0.9999854461361516	0.5754572699983387	10.928939108075186
GOTERM_MF_FAT	GO:0016298~lipase activity	6	2.7906976744186047	0.0068963068278235385	NAPEPLD, SMPD1, PLCD3, MGLL, PNPLA3, DAGLB	156	100	12983	4.993461538461538	0.9317812717512032	0.7388128482317768	9.162262688324486
INTERPRO	IPR015721:Rho GTP exchange factor	3	1.3953488372093024	0.007274235628490007	ARHGEF3, AKAP13, ARHGEF12	200	11	16659	22.71681818181818	0.963384085680416	0.5625610294940735	9.848162977873365
GOTERM_BP_FAT	GO:0002573~myeloid leukocyte differentiation	4	1.8604651162790697	0.007814971581498499	CALCR, TGFBR2, MYH9, GIMAP1	164	34	13528	9.704447632711622	0.9999968086396869	0.5950262759921908	12.322395843526035
GOTERM_BP_FAT	GO:0048736~appendage development	6	2.7906976744186047	0.008106569671083304	NOTCH2, NOTCH1, DKK1, GDF5, GNA12, ZNF358	164	103	13528	4.805114847264977	0.9999980135976124	0.5832542797373081	12.753302382368926
GOTERM_BP_FAT	GO:0060173~limb development	6	2.7906976744186047	0.008106569671083304	NOTCH2, NOTCH1, DKK1, GDF5, GNA12, ZNF358	164	103	13528	4.805114847264977	0.9999980135976124	0.5832542797373081	12.753302382368926
GOTERM_CC_FAT	GO:0005912~adherens junction	7	3.255813953488372	0.00819369930972437	PARVG, CAV1, SMAD7, LASP1, CTNND2, MYH9, TENC1	145	155	12782	3.9810456062291433	0.8710893291963817	0.3361686267962425	10.130816312704082
GOTERM_BP_FAT	GO:0016192~vesicle-mediated transport	15	6.976744186046512	0.009844953093336672	CAV1, AP1S2, HTT, ACTR1A, SNPH, TGFBR2, VPS4A, MYO1F, SEC22C, VAMP2, CAP1, STX11, UNC13B, SRC, ELMO1	164	576	13528	2.148119918699187	0.9999998827074602	0.6311673156259364	15.281142323846053
UP_SEQ_FEATURE	short sequence motif:PDZ-binding	5	2.3255813953488373	0.009999471818342289	EFNB1, AMOTL1, FZD5, FZD4, AMOTL2	215	75	19113	5.926511627906977	0.9995685666850037	0.9792290271052043	14.231330164987199
GOTERM_BP_FAT	GO:0051056~regulation of small GTPase mediated signal transduction	9	4.186046511627907	0.011364737947371566	NOTCH2, ARHGEF3, TBC1D2B, RAP1GAP, RASGRF1, RAPGEF5, AKAP13, ITPKB, ARHGEF12	164	252	13528	2.945993031358885	0.999999990154818	0.6619249183469085	17.43452727408069
SP_PIR_KEYWORDS	guanine-nucleotide releasing factor	6	2.7906976744186047	0.011421923207387712	ARHGEF3, RASGRF1, RAPGEF5, AKAP13, ARHGEF12, RIC8B	215	121	19235	4.436286757639823	0.9555395093182552	0.6457378528894592	14.026239792232342
SMART	SM00233:PH	10	4.651162790697675	0.01157369509284719	ARHGEF3, TBC1D2B, RASGRF1, PLEKHM1, GAB1, PLCD3, AKAP13, PLEKHO2, ARHGEF12, ELMO1	122	277	9079	2.68657158075398	0.7408577720150056	0.4909398581847185	12.437061797565685
GOTERM_BP_FAT	GO:0009611~response to wounding	14	6.511627906976744	0.011839060928555821	CD97, NOTCH2, ITGAL, NOTCH1, NOD1, MASP1, RXRA, TGFBR2, GNA12, CX3CR1, MGLL, TLR4, SERPINA1, ANXA5	164	530	13528	2.178923147722043	0.9999999954600381	0.6560439918247398	18.09598676046471
GOTERM_BP_FAT	GO:0032844~regulation of homeostatic process	6	2.7906976744186047	0.012241627503404075	CAV1, C11ORF9, SMAD7, VEGFA, FKBP1B, GIMAP1	164	114	13528	4.341463414634147	0.999999997647061	0.6485413432014115	18.653466959045716
GOTERM_BP_FAT	GO:0050818~regulation of coagulation	4	1.8604651162790697	0.013095383818009485	CAV1, TLR4, ANXA5, TMPRSS6	164	41	13528	8.047590719809637	0.999999999416735	0.6546230927544716	19.823975342392163
GOTERM_CC_FAT	GO:0070161~anchoring junction	7	3.255813953488372	0.013200041061409712	PARVG, CAV1, SMAD7, LASP1, CTNND2, MYH9, TENC1	145	172	12782	3.58757016840417	0.9634361798678752	0.4238857811965768	15.84536319088048
GOTERM_BP_FAT	GO:0048514~blood vessel morphogenesis	8	3.7209302325581395	0.014026902807627209	CAV1, NOTCH1, SMAD7, VEGFA, TGFBR2, PLCD3, MYH9, TMPRSS6	164	211	13528	3.1274997110160676	0.9999999998728402	0.6621074821171861	21.08302126301811
GOTERM_CC_FAT	GO:0030054~cell junction	13	6.046511627906977	0.014094774575615207	PARVG, PARD6B, CAV1, SMAD7, CTNND2, MYH9, AMOTL1, AMOTL2, TENC1, LASP1, SNPH, VAMP2, UNC13B	145	518	12782	2.2123019571295433	0.9708286222767524	0.39645711516978055	16.830625867283988
GOTERM_CC_FAT	GO:0016021~integral to membrane	74	34.418604651162795	0.015045973455542637	ADCY1, TUSC5, SGPP1, GPR120, TLR4, SIRPB1, CD97, SLC2A8, XYLT1, DSEL, SNPH, PXMP4, KLRD1, GPIHBP1, FLVCR2, PAG1, ZDHHC3, EFNB1, SLC24A6, MYH9, PNPLA3, PTPRO, VAT1, SACM1L, MGAT1, TMEM180, SEMA4G, CLIC5, CX3CR1, IGSF3, VAMP2, CALCR, NETO2, ITGAL, CAV1, SLC38A7, ABCD1, BMPR2, FKBP1B, SLCO2A1, C2ORF18, C11ORF9, LPCAT1, SEC22C, HLA-DPB1, PCSK7, SLC31A2, MEST, HAVCR2, PTPRB, TMEM97, RNF144B, GPR158, NCEH1, PODXL, TGFBR2, TSPAN14, TMBIM1, FZD5, TSPAN18, KCTD5, FZD4, TMPRSS6, CACNA2D2, DAGLB, KCNK3, GIMAP1, SEMA6A, NOTCH2, NOTCH1, VPS24, TCEB3, SMCR7L, TMEM86A	145	5297	12782	1.2314947302637147	0.97706102389982	0.37616210328188526	17.866383200117642
GOTERM_BP_FAT	GO:0006917~induction of apoptosis	10	4.651162790697675	0.015512860275509905	PLAGL1, NOTCH2, ARHGEF3, NOD1, HTT, RASGRF1, IKBKG, AKAP13, ARHGEF12, UNC13B	164	320	13528	2.5777439024390243	0.9999999999888364	0.6821860049272984	23.053035189209204
SP_PIR_KEYWORDS	lipid degradation	5	2.3255813953488373	0.01556525273699878	DDHD1, NCEH1, PLCD3, PNPLA3, DAGLB	215	86	19235	5.2014602487831265	0.9857551055571765	0.6545264451198148	18.64778097337265
GOTERM_BP_FAT	GO:0012502~induction of programmed cell death	10	4.651162790697675	0.015800507715133905	PLAGL1, NOTCH2, ARHGEF3, NOD1, HTT, RASGRF1, IKBKG, AKAP13, ARHGEF12, UNC13B	164	321	13528	2.5697135476027655	0.9999999999930321	0.6727215824097363	23.429002625015116
GOTERM_CC_FAT	GO:0031226~intrinsic to plasma membrane	23	10.69767441860465	0.01725317372582643	CALCR, PTPRB, ITGAL, CAV1, EFNB1, PODXL, TGFBR2, BMPR2, TLR4, MYH9, KCTD5, FZD5, PTPRO, SIRPB1, KCNK3, SLCO2A1, SLC2A8, CD97, NOTCH2, CX3CR1, VAMP2, SLC31A2, GPIHBP1	145	1215	12782	1.6687157655740033	0.9868788819991257	0.38214630392291804	20.22410065551068
GOTERM_MF_FAT	GO:0004620~phospholipase activity	5	2.3255813953488373	0.017335498992026972	NAPEPLD, SMPD1, PLCD3, MGLL, PNPLA3	156	83	12983	5.013515600864998	0.9988695698585254	0.8958287418118449	21.55995024442454
UP_SEQ_FEATURE	domain:PH	8	3.7209302325581395	0.017439799481809577	ARHGEF3, TBC1D2B, GAB1, PLCD3, AKAP13, PLEKHO2, ARHGEF12, ELMO1	215	237	19113	3.0007653812187223	0.999998714952909	0.9891280775070345	23.56680898840159
GOTERM_CC_FAT	GO:0030863~cortical cytoskeleton	4	1.8604651162790697	0.01768424699824126	LASP1, MYO1F, CAP1, MYH9	145	49	12782	7.1960591133004925	0.988236784092587	0.35871274789811114	20.677214538127696
GOTERM_BP_FAT	GO:0002274~myeloid leukocyte activation	4	1.8604651162790697	0.017853332322742083	TGFBR2, MYO1F, TLR4, GIMAP1	164	46	13528	7.172852598091199	0.9999999999997599	0.7020212096925438	26.062403537315504
UP_SEQ_FEATURE	splice variant	100	46.51162790697674	0.017906812865757023	MASP1, MLPH, CTDSPL, ZNFX1, GPR120, TLR4, ITPKB, ECHDC3, AMOTL1, TENC1, RNF213, AMOTL2, SIRPB1, MBP, CD97, C12ORF29, PAK4, SNPH, GAB1, RAPGEF5, SERPINA1, CAP1, TNIP2, KLRD1, KIAA0427, PSMD9, PARVG, ARHGEF3, ZNF641, ZDHHC3, FOXJ2, C20ORF112, SLC24A6, MBD3, MYH9, RIC8B, ARHGEF12, PNPLA3, PTPRO, PPARGC1B, ELMO1, ARHGAP30, MAP3K15, LRCH1, SEMA4G, RASGRF1, CLIC5, TANC2, IGSF3, CX3CR1, VEGFA, TSTD2, SUPT6H, NRBP2, NETO2, CALCR, ITGAL, C9ORF25, CAMTA2, CAV1, RAP1GAP, SLC38A7, ADAMTSL4, CTNND2, AKAP13, TRIM10, FKBP1B, SF3B3, SRC, PLAGL1, C3ORF63, C1ORF128, DDHD1, RGS11, C11ORF9, PLEKHO2, SEC22C, MEST, PTPRB, HAVCR2, TBC1D2B, NCEH1, PODXL, TGFBR2, ARPP19, TSPAN14, WIPI2, UBE2Q1, TMPRSS6, CACNA2D2, ATXN7L3, DAGLB, NMT1, SEMA6A, RASSF5, RPS6KA4, LASP1, SMPD1, NCOR2, PIP4K2B	215	7458	19113	1.1919773990158844	0.9999991093021572	0.9692791944005247	24.119874549327402
UP_SEQ_FEATURE	compositionally biased region:Poly-Ser	12	5.5813953488372094	0.018417821471604166	MAST3, NOTCH2, NOTCH1, FOXJ2, PPP2R5A, SNPH, BMPR2, AKAP13, ITPKB, KIAA0355, PER3, SUPT6H	215	475	19113	2.2458359853121173	0.99999940370858	0.9431026929046968	24.720755689991634
GOTERM_MF_FAT	GO:0008289~lipid binding	12	5.5813953488372094	0.019088492712969037	CAV1, RASSF5, PLEKHM1, RXRA, AKAP13, PRKCH, GPR120, APOL6, ANXA5, UNC13B, TENC1, GPIHBP1	156	450	12983	2.21931623931624	0.9994345765782146	0.8457967778413489	23.480881725993598
GOTERM_BP_FAT	GO:0003001~generation of a signal involved in cell-cell signaling	5	2.3255813953488373	0.019348688285219823	HTT, SNPH, GPR120, UNC13B, FKBP1B	164	85	13528	4.85222381635581	0.9999999999999795	0.716519710110633	27.92680060065503
GOTERM_BP_FAT	GO:0031960~response to corticosteroid stimulus	5	2.3255813953488373	0.019348688285219823	CALCR, CAV1, RXRA, SRC, PPARGC1B	164	85	13528	4.85222381635581	0.9999999999999795	0.716519710110633	27.92680060065503
GOTERM_MF_FAT	GO:0005070~SH3/SH2 adaptor activity	4	1.8604651162790697	0.020599478199080267	LASP1, GAB1, SRC, PAG1	156	49	12983	6.793825222396651	0.9996891087831201	0.8011517878636123	25.10149392876764
GOTERM_CC_FAT	GO:0005901~caveola	4	1.8604651162790697	0.02070307066908602	CAV1, TGFBR2, BMPR2, SRC	145	52	12782	6.780901856763925	0.9945338217160616	0.37721966578111243	23.784432900940168
GOTERM_MF_FAT	GO:0005088~Ras guanyl-nucleotide exchange factor activity	5	2.3255813953488373	0.021022609496324743	ARHGEF3, RASGRF1, RAPGEF5, AKAP13, ARHGEF12	156	88	12983	4.728656759906759	0.9997370986536529	0.7468961206440404	25.549582157773965
GOTERM_MF_FAT	GO:0002020~protease binding	3	1.3953488372093024	0.021199720293263637	POLG, ADAMTSL4, SERPINA1	156	19	12983	13.140688259109313	0.9997549216786922	0.6950796470184897	25.736399605451222
INTERPRO	IPR002219:Protein kinase C, phorbol ester/diacylglycerol binding	4	1.8604651162790697	0.02181664714142816	RASSF5, PLEKHM1, UNC13B, TENC1	200	50	16659	6.663600000000001	0.9999542510432051	0.8644572667386766	26.892216760325127
GOTERM_BP_FAT	GO:0048729~tissue morphogenesis	7	3.255813953488372	0.021832412483847794	NOTCH2, NOTCH1, HTT, SMAD7, RXRA, ZIC5, BMPR2	164	180	13528	3.2078590785907863	0.9999999999999997	0.7457541375329287	30.926127389637827
GOTERM_BP_FAT	GO:0007166~cell surface receptor linked signal transduction	33	15.348837209302326	0.021854010849299433	CALCR, ITGAL, ADCY1, GDF5, GNA12, BMPR2, GPR120, ITPKB, SRC, SIRPB1, SLC2A8, CD97, RGS11, GAB1, KLRD1, GPR158, HTT, SMAD7, TGFBR2, MYH9, ARHGEF12, FZD5, FZD4, CTNNBIP1, NOTCH2, SEMA6A, NOTCH1, DKK1, VEGFA, HEYL, CX3CR1, IKBKG, PIP4K2B	164	1856	13528	1.4666473927670312	0.9999999999999997	0.7328786242616767	30.95168697661729
UP_SEQ_FEATURE	domain:EGF-like 35	2	0.9302325581395349	0.022268351712560846	NOTCH2, NOTCH1	215	2	19113	88.89767441860465	0.9999999712016249	0.9446359314947159	29.107549249450347
GOTERM_MF_FAT	GO:0019899~enzyme binding	13	6.046511627906977	0.022823117559767965	CAMTA2, CAV1, MLPH, POLG, SMAD7, ADAMTSL4, TGFBR2, PRKCH, TLR4, DAAM2, RPS6KA4, VPS4A, SERPINA1	156	523	12983	2.068674314850223	0.9998712949962237	0.6736381179321616	27.428614582810372
GOTERM_BP_FAT	GO:0042391~regulation of membrane potential	6	2.7906976744186047	0.02302996945668655	CAV1, C11ORF9, HTT, SMAD7, MBP, GIMAP1	164	134	13528	3.693483800509647	1.0	0.7387313893534291	32.329973763583084
GOTERM_MF_FAT	GO:0030695~GTPase regulator activity	11	5.116279069767442	0.023086106317920664	ARHGAP30, ARHGEF3, RGS11, TBC1D2B, RAP1GAP, RASGRF1, MLPH, RAPGEF5, AKAP13, ARHGEF12, RIC8B	156	404	12983	2.2660097740543286	0.9998840584662297	0.6346633628960892	27.69935965846182
SP_PIR_KEYWORDS	alternative splicing	99	46.04651162790698	0.02339778126793215	MASP1, MLPH, CTDSPL, ZNFX1, GPR120, TLR4, ITPKB, ECHDC3, AMOTL1, TENC1, RNF213, AMOTL2, SIRPB1, MBP, CD97, C12ORF29, PAK4, SNPH, GAB1, RAPGEF5, SERPINA1, CAP1, TNIP2, KLRD1, KIAA0427, PSMD9, PARVG, ARHGEF3, ZNF641, ZDHHC3, FOXJ2, C20ORF112, SLC24A6, MBD3, MYH9, RIC8B, ARHGEF12, PNPLA3, PTPRO, PPARGC1B, ELMO1, ARHGAP30, MAP3K15, LRCH1, SEMA4G, RASGRF1, CLIC5, TANC2, IGSF3, CX3CR1, VEGFA, TSTD2, SUPT6H, NRBP2, NETO2, CALCR, ITGAL, C9ORF25, CAMTA2, RAP1GAP, SLC38A7, ADAMTSL4, CTNND2, AKAP13, TRIM10, FKBP1B, SF3B3, SRC, PLAGL1, C3ORF63, C1ORF128, DDHD1, RGS11, C11ORF9, PLEKHO2, SEC22C, MEST, PTPRB, HAVCR2, TBC1D2B, NCEH1, PODXL, TGFBR2, ARPP19, TSPAN14, WIPI2, UBE2Q1, TMPRSS6, CACNA2D2, ATXN7L3, DAGLB, NMT1, SEMA6A, RASSF5, RPS6KA4, LASP1, SMPD1, NCOR2, PIP4K2B	215	7488	19235	1.1828320661896243	0.9983650725200843	0.7228596898164483	26.763208685603633
GOTERM_BP_FAT	GO:0046638~positive regulation of alpha-beta T cell differentiation	3	1.3953488372093024	0.023781980772522766	TGFBR2, ITPKB, GIMAP1	164	20	13528	12.373170731707315	1.0	0.7378276408880791	33.19776447578279
