Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	transport	30	15.873015873015872	0.0017001622191743016	CPT2, ATP1B3, RAB5B, AQP1, FXYD6, KCNJ11, SLC35A4, KCNQ5, SLC25A20, AP3M1, TTYH2, ATG7, RANBP3, STX6, RAMP3, LAPTM4B, RILP, RANBP17, OSBPL8, ACTN4, PCTP, M6PR, P2RX7, RAB11FIP3, RAB14, SORT1, TRAPPC1, GGA2, SNX10, SLC9A1	189	1670	19235	1.8282482653740137	0.3397869077230241	0.18746502089019212	2.178033857335393
GOTERM_CC_FAT	GO:0031988~membrane-bounded vesicle	15	7.936507936507936	0.0018959634445112215	STX6, RILP, PRF1, RAB5B, ATP1B3, ACTN4, GRB2, YWHAB, PF4, TGFB2, SPAG9, PECAM1, RAB14, SORT1, ITGA2B	131	568	12782	2.5767390603160947	0.3754008771301427	0.11100290359554066	2.432194066178306
GOTERM_CC_FAT	GO:0031410~cytoplasmic vesicle	16	8.465608465608465	0.002199518547910148	STX6, RILP, PRF1, RAB5B, ATP1B3, ACTN4, YWHAB, PF4, TGFB2, MARCH1, SPAG9, PECAM1, BACE1, RAB14, SORT1, ITGA2B	131	642	12782	2.431713871251575	0.42078490610046304	0.10346350250111702	2.816493377637852
GOTERM_BP_FAT	GO:0006944~membrane fusion	5	2.6455026455026456	0.0024064339330429584	STX6, BAK1, P2RX7, ATG7, VAMP3	145	53	13528	8.801561483409237	0.9755905217466814	0.41162906097382446	3.9366704871446667
GOTERM_CC_FAT	GO:0031091~platelet alpha granule	5	2.6455026455026456	0.002493324993321933	ACTN4, PECAM1, PF4, ITGA2B, TGFB2	131	56	12782	8.711832061068703	0.461580212608273	0.0980409191431546	3.187120049801939
GOTERM_BP_FAT	GO:0008104~protein localization	20	10.582010582010582	0.002557210773159068	STX6, RAMP3, RILP, RANBP17, RAB5B, ACTN4, YWHAB, RDX, HLA-DMA, TGFB2, RAB31, RAB11FIP3, AP3M1, ATG7, RANBP3, RAB14, SORT1, PPP3CA, GGA2, SNX10	145	882	13528	2.1155680663069827	0.9806624979894403	0.38933919416186547	4.178410464970328
GOTERM_BP_FAT	GO:0032880~regulation of protein localization	7	3.7037037037037033	0.0035673360796941098	P2RX7, ADORA2A, YWHAB, RHOA, RAB14, LCP1, TGFB2	145	138	13528	4.732433783108445	0.9959421158083752	0.4576801303700673	5.7832521642726675
GOTERM_CC_FAT	GO:0016023~cytoplasmic membrane-bounded vesicle	14	7.4074074074074066	0.003936752010787309	STX6, RILP, PRF1, RAB5B, ATP1B3, ACTN4, YWHAB, PF4, TGFB2, SPAG9, PECAM1, RAB14, SORT1, ITGA2B	131	550	12782	2.4836641221374047	0.6240282650010331	0.1304233185165854	4.989080039179738
UP_SEQ_FEATURE	domain:Ras-associating	4	2.1164021164021163	0.004478677485302007	RAPGEF6, RASSF7, APBB1IP, ARAP2	189	34	19113	11.897292250233425	0.9454534847919971	0.9454534847919971	6.479850650792452
GOTERM_BP_FAT	GO:0060341~regulation of cellular localization	9	4.761904761904762	0.0050525849372307675	P2RX7, ADORA2A, TNNC1, PFKFB2, RHOA, NOS2, KCNJ11, LCP1, TGFB2	145	248	13528	3.385761957730812	0.999592622259422	0.5418583986239764	8.097122314158668
SP_PIR_KEYWORDS	golgi apparatus	14	7.4074074074074066	0.005276558156000975	STX6, CDIPT, GRB2, GIMAP8, M6PR, SLC35A4, MAN2A2, ST6GALNAC3, AP3M1, BACE1, SORT1, LEPREL1, TRAPPC1, GGA2	189	588	19235	2.423154446963971	0.7249738014234981	0.34968362653640483	6.617507595710825
INTERPRO	IPR018249:EF-HAND 2	8	4.232804232804233	0.005471285021841545	REPS2, RAB11FIP3, HPCAL1, ACTN4, TNNC1, FSTL5, EHD2, LCP1	165	215	16659	3.756786469344609	0.8749836155477207	0.8749836155477207	7.311204386733117
UP_SEQ_FEATURE	calcium-binding region:2	6	3.1746031746031744	0.005604449704806822	RAB11FIP3, HPCAL1, ACTN4, TNNC1, FSTL5, LCP1	189	115	19113	5.276190476190476	0.9737974458497565	0.8381279698334405	8.04586618906531
GOTERM_CC_FAT	GO:0005764~lysosome	8	4.232804232804233	0.005773342580701994	RAMP3, RILP, AP3M1, CCDC115, RAB14, SORT1, M6PR, HLA-DMA	131	211	12782	3.6994320031836763	0.7621078932745678	0.16430557675223778	7.237111544127495
GOTERM_CC_FAT	GO:0000323~lytic vacuole	8	4.232804232804233	0.005773342580701994	RAMP3, RILP, AP3M1, CCDC115, RAB14, SORT1, M6PR, HLA-DMA	131	211	12782	3.6994320031836763	0.7621078932745678	0.16430557675223778	7.237111544127495
INTERPRO	IPR000159:Ras-association	4	2.1164021164021163	0.007087059947642184	RAPGEF6, RASSF7, APBB1IP, ARAP2	165	40	16659	10.096363636363636	0.9324953528093034	0.740183435495932	9.373532428129183
GOTERM_BP_FAT	GO:0051223~regulation of protein transport	6	3.1746031746031744	0.007403902476573017	P2RX7, ADORA2A, YWHAB, RHOA, LCP1, TGFB2	145	114	13528	4.910344827586207	0.9999893703198321	0.6469262156497303	11.651320272349208
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	9	4.761904761904762	0.007441557529880755	GIT1, ACTN4, ARHGEF6, RHOA, RDX, PIP4K2A, ITGAM, ITGA2B, SLC9A1	69	215	5085	3.0849342770475228	0.48175428541391574	0.48175428541391574	7.771896000779755
GOTERM_BP_FAT	GO:0016044~membrane organization	11	5.82010582010582	0.007584152948675849	RAMP3, STX6, BAK1, P2RX7, ADORA2A, ATG7, SORT1, VAMP3, M6PR, EHD2, FTL	145	381	13528	2.6936012308806228	0.9999919651621161	0.6238034920549776	11.918381084631413
GOTERM_MF_FAT	GO:0046983~protein dimerization activity	13	6.878306878306878	0.007684047647665142	ACTN4, TNNC1, ADORA2A, LDB1, ITGAM, TGFB2, TARBP2, BAK1, P2RX7, ATG7, PVRL2, PPP3CA, NOS2	130	542	12983	2.3953874538745388	0.9317361731543273	0.9317361731543273	10.004369885864172
INTERPRO	IPR013753:Ras	6	3.1746031746031744	0.00791175305322003	RAB31, RAB5B, RHOA, RHOBTB2, RAB14, RALA	165	125	16659	4.846254545454545	0.9507319389841444	0.6334033515306066	10.409659444805808
UP_SEQ_FEATURE	calcium-binding region:1	6	3.1746031746031744	0.008183291908448596	RAB11FIP3, HPCAL1, ACTN4, TNNC1, FSTL5, LCP1	189	126	19113	4.8155706727135295	0.9951296492761122	0.8304933481680119	11.541445222478263
SMART	SM00314:RA	4	2.1164021164021163	0.008288110727596151	RAPGEF6, RASSF7, APBB1IP, ARAP2	96	40	9079	9.457291666666666	0.5756653017624355	0.5756653017624355	8.870616196688596
GOTERM_BP_FAT	GO:0016192~vesicle-mediated transport	14	7.4074074074074066	0.008490815747328469	STX6, RAMP3, ADORA2A, M6PR, P2RX7, STXBP6, AP3M1, RAB14, SORT1, VAMP3, TRAPPC1, EHD2, GGA2, FTL	145	576	13528	2.2676245210727966	0.9999980353803758	0.6360670134922901	13.250231994337302
INTERPRO	IPR011992:EF-Hand type	8	4.232804232804233	0.008928985133682149	REPS2, RAB11FIP3, HPCAL1, ACTN4, TNNC1, FSTL5, EHD2, LCP1	165	236	16659	3.4224961479198766	0.9666028305733834	0.572508567855843	11.67254922809935
GOTERM_BP_FAT	GO:0070201~regulation of establishment of protein localization	6	3.1746031746031744	0.009453655357626514	P2RX7, ADORA2A, YWHAB, RHOA, LCP1, TGFB2	145	121	13528	4.626275292106014	0.9999995603912961	0.6484935440628734	14.643865178587845
GOTERM_CC_FAT	GO:0030141~secretory granule	7	3.7037037037037033	0.010165655614339592	SPAG9, ACTN4, PECAM1, RAB14, PF4, ITGA2B, TGFB2	131	180	12782	3.794486853265479	0.9206577362441893	0.24538969451641746	12.415810533781057
INTERPRO	IPR001806:Ras GTPase	6	3.1746031746031744	0.010819990383317496	RAB31, RAB5B, RHOA, RHOBTB2, RAB14, RALA	165	135	16659	4.487272727272727	0.9838061360105538	0.561600452238801	13.97644416766337
GOTERM_MF_FAT	GO:0042802~identical protein binding	14	7.4074074074074066	0.011113952092046759	ACTN4, TNNC1, LDB1, GYPA, TGFB2, TARBP2, BAK1, P2RX7, ATG7, PVRL2, NOS2, LCP1, ITGA2B, FTL	130	640	12983	2.1846394230769235	0.9795405086506648	0.8569633216642134	14.16333550787635
GOTERM_CC_FAT	GO:0012505~endomembrane system	16	8.465608465608465	0.013083145542880734	LAPTM4B, RILP, RANBP17, ADORA2A, PKHD1, GRB2, SCD, SLC35A4, MAN2A2, P2RX7, ST6GALNAC3, PECAM1, RAB14, SORT1, CYP2R1, ITGA2B	131	782	12782	1.9963686769098612	0.9618424628523402	0.27863007233989023	15.706717045823037
SP_PIR_KEYWORDS	acetylation	38	20.105820105820104	0.013858477592778874	ME1, SPIN1, CPT2, PKHD1, TNNC1, GRB2, MAPKAPK3, RDX, PDE6A, SUMO3, SLC25A20, BAK1, MOV10, BRPF1, RAD21, ATG7, SDPR, MTPN, RANBP3, FTL, PDCD10, ACTN4, ARHGEF6, YWHAB, ARID1A, HN1, COTL1, C8ORF33, C20ORF4, COBRA1, SPAG9, TBC1D24, PFDN1, ETS1, ABT1, RAB14, PIP4K2A, LCP1	189	2635	19235	1.467686716263566	0.9667971077056836	0.5731316266415736	16.523166143042257
UP_SEQ_FEATURE	short sequence motif:Effector region	5	2.6455026455026456	0.014418519294620631	RAB31, RAB5B, RHOA, RAB14, RALA	189	95	19113	5.322472848788638	0.9999181983062678	0.9048977977217871	19.48762148519202
GOTERM_CC_FAT	GO:0005773~vacuole	8	4.232804232804233	0.014488625916515865	RAMP3, RILP, AP3M1, CCDC115, RAB14, SORT1, M6PR, HLA-DMA	131	252	12782	3.0975402883799825	0.9732029516406893	0.2803873079374455	17.25100990507694
GOTERM_MF_FAT	GO:0051015~actin filament binding	4	2.1164021164021163	0.015643441776318438	PKNOX2, ACTN4, TNNC1, LCP1	130	53	12983	7.537300435413643	0.9958595379579094	0.8394231493885623	19.38290583460891
GOTERM_BP_FAT	GO:0007243~protein kinase cascade	10	5.291005291005291	0.017469115949673052	SPAG9, P2RX7, TNIK, GRB2, EFNA1, ARHGEF6, PIAS1, NOS2, TLR7, SLC9A1	145	370	13528	2.5215284249767005	0.9999999999983948	0.8364311150700623	25.455651214786634
GOTERM_CC_FAT	GO:0005886~plasma membrane	51	26.984126984126984	0.01772640008903424	CDIPT, GYPE, LZTS1, ATP1B3, RAB5B, EFNA1, GYPA, AQP1, HLA-DMA, KCNJ11, IL17RA, LPHN2, KCNQ5, SDPR, RHOA, RAPGEF6, RALA, RAMP3, STX6, MPP3, SIRPA, M6PR, PFDN1, BACE1, RAB14, CD300LG, SORT1, VAMP3, LCP1, ITGA2B, PRF1, ADORA2A, PKHD1, RDX, APBB1IP, FXYD6, GPR4, ITGAM, PDE6A, CNR1, TTYH2, PVRL2, SUCNR1, EHD2, GIT1, PHACTR1, KCTD7, RAB31, P2RX7, PECAM1, SLC9A1	131	3777	12782	1.317500257686641	0.9881517822593345	0.30901107674316763	20.70973130726943
GOTERM_MF_FAT	GO:0031267~small GTPase binding	5	2.6455026455026456	0.018122286046795444	RILP, RAB11FIP3, RAPGEF6, RANBP3, GGA2	130	101	12983	4.9440213252094445	0.9982782258921675	0.7962985862511178	22.11329731330579
UP_SEQ_FEATURE	lipid moiety-binding region:S-geranylgeranyl cysteine	5	2.6455026455026456	0.018261314490704422	RAB31, RAB5B, RHOA, RAB14, RALA	189	102	19113	4.957205104263927	0.9999934935173356	0.908236650960857	24.04770793178368
GOTERM_MF_FAT	GO:0042803~protein homodimerization activity	9	4.761904761904762	0.01830710055949439	TARBP2, P2RX7, ACTN4, TNNC1, LDB1, ATG7, PVRL2, NOS2, TGFB2	130	334	12983	2.691087056655919	0.9983874019947011	0.7236208838412267	22.3133933100797
SP_PIR_KEYWORDS	prenylation	6	3.1746031746031744	0.018707805861064394	PDE6A, RAB31, RAB5B, RHOA, RAB14, RALA	189	156	19235	3.9143264143264136	0.9900276851551347	0.6021135071373888	21.682299927067007
GOTERM_BP_FAT	GO:0051181~cofactor transport	3	1.5873015873015872	0.018858310425475453	SLC25A20, P2RX7, CPT2	145	20	13528	13.99448275862069	0.9999999999998186	0.8401685597604167	27.19325723078797
GOTERM_BP_FAT	GO:0070271~protein complex biogenesis	12	6.349206349206349	0.019080499176251823	TRIM4, KCNQ5, SPAG9, RANBP17, P2RX7, REPS2, GRB2, PKHD1, YWHAB, VAMP3, HLA-DMA, FANCC	145	505	13528	2.2169477637418913	0.9999999999998721	0.8255827404933846	27.467613948658542
GOTERM_BP_FAT	GO:0006461~protein complex assembly	12	6.349206349206349	0.019080499176251823	TRIM4, KCNQ5, SPAG9, RANBP17, P2RX7, REPS2, GRB2, PKHD1, YWHAB, VAMP3, HLA-DMA, FANCC	145	505	13528	2.2169477637418913	0.9999999999998721	0.8255827404933846	27.467613948658542
GOTERM_CC_FAT	GO:0005770~late endosome	4	2.1164021164021163	0.019261004433518386	RILP, RAB14, M6PR, HLA-DMA	131	56	12782	6.969465648854961	0.9919600367506259	0.3099736154185625	22.302004981172963
GOTERM_BP_FAT	GO:0050778~positive regulation of immune response	6	3.1746031746031744	0.01942471544907063	P2RX7, PVRL2, C2, TLR7, HLA-DMA, TGFB2	145	145	13528	3.860546967895363	0.9999999999999255	0.8135020624947708	27.890730903811335
KEGG_PATHWAY	hsa04142:Lysosome	6	3.1746031746031744	0.01950052398872272	LAPTM4B, AP3M1, SORT1, M6PR, GGA2, CTSW	69	117	5085	3.779264214046823	0.8232464275435452	0.5795792911184622	19.20929529779942
GOTERM_MF_FAT	GO:0005083~small GTPase regulator activity	8	4.232804232804233	0.019527905606808185	GIT1, RILP, TBC1D24, RAB11FIP3, TNIK, ARHGEF6, KRIT1, ARAP2	130	274	12983	2.915889949466592	0.9989541662135998	0.6814014624207643	23.623219969559063
INTERPRO	IPR001195:Glycophorin	2	1.0582010582010581	0.019592727385721806	GYPE, GYPA	165	2	16659	100.96363636363637	0.9994465573049044	0.7134642753344915	23.95359692423218
INTERPRO	IPR018938:Glycophorin, conserved site	2	1.0582010582010581	0.019592727385721806	GYPE, GYPA	165	2	16659	100.96363636363637	0.9994465573049044	0.7134642753344915	23.95359692423218
INTERPRO	IPR018247:EF-HAND 1	7	3.7037037037037033	0.020428466845492987	REPS2, HPCAL1, ACTN4, TNNC1, FSTL5, EHD2, LCP1	165	217	16659	3.2568914956011734	0.9995994072776697	0.6729065368299073	24.84579019191414
GOTERM_BP_FAT	GO:0048284~organelle fusion	3	1.5873015873015872	0.020699716142750398	STX6, BAK1, P2RX7	145	21	13528	13.32807881773399	0.99999999999999	0.8166714563560461	29.43785787269375
GOTERM_BP_FAT	GO:0001912~positive regulation of leukocyte mediated cytotoxicity	3	1.5873015873015872	0.020699716142750398	P2RX7, PVRL2, NOS2	145	21	13528	13.32807881773399	0.99999999999999	0.8166714563560461	29.43785787269375
GOTERM_BP_FAT	GO:0051017~actin filament bundle formation	3	1.5873015873015872	0.020699716142750398	ACTN4, RHOA, LCP1	145	21	13528	13.32807881773399	0.99999999999999	0.8166714563560461	29.43785787269375
SP_PIR_KEYWORDS	protein transport	11	5.82010582010582	0.021218497443811893	STX6, RILP, RANBP17, ACTN4, RAB5B, AP3M1, ATG7, RANBP3, RAB14, GGA2, SNX10	189	485	19235	2.3082419680357824	0.9946626731689734	0.5819573106880855	24.23623397398995
INTERPRO	IPR013517:FG-GAP	3	1.5873015873015872	0.021282270275944478	CRTAC1, ITGAM, ITGA2B	165	23	16659	13.169169960474306	0.999712143707192	0.6390916201205168	25.747231724483843
PIR_SUPERFAMILY	PIRSF002466:Glycophorin	2	1.0582010582010581	0.02151776209984854	GYPE, GYPA	81	2	7396	91.30864197530863	0.8864218881537301	0.8864218881537301	21.450418524886196
GOTERM_CC_FAT	GO:0030424~axon	6	3.1746031746031744	0.02312580237931912	P2RX7, ADORA2A, MTPN, BACE1, AQP1, TGFB2	131	159	12782	3.681981852225263	0.9969801707735233	0.3393084662249467	26.18221617520439
GOTERM_MF_FAT	GO:0051020~GTPase binding	5	2.6455026455026456	0.02325360207587334	RILP, RAB11FIP3, RAPGEF6, RANBP3, GGA2	130	109	12983	4.581157374735356	0.9997219820948251	0.6895366100491043	27.49513574228788
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	6	3.1746031746031744	0.024403837541639002	GRB2, YWHAB, RHOA, SH2B3, SORT1, SHC3	69	124	5085	3.565918653576438	0.8862982017662958	0.5155423950922475	23.479469940940845
GOTERM_BP_FAT	GO:0015695~organic cation transport	3	1.5873015873015872	0.024596044576046208	SLC25A20, CPT2, AQP1	145	23	13528	12.16911544227886	1.0	0.8532200687226286	33.974663941987274
INTERPRO	IPR005225:Small GTP-binding protein	6	3.1746031746031744	0.024786942364340536	RAB31, RAB5B, RHOA, RHOBTB2, RAB14, RALA	165	167	16659	3.6274360370168752	0.9999260882649671	0.6524893208020832	29.343374390512555
GOTERM_CC_FAT	GO:0009986~cell surface	9	4.761904761904762	0.025716453457630545	P2RX7, PKHD1, MPP3, PVRL2, BACE1, SORT1, M6PR, ITGAM, ITGA2B	131	348	12782	2.5234272176888655	0.9984369554661693	0.3499729591787558	28.682214373953563
GOTERM_BP_FAT	GO:0031343~positive regulation of cell killing	3	1.5873015873015872	0.026647568057449132	P2RX7, PVRL2, NOS2	145	24	13528	11.662068965517241	1.0	0.8621997167458615	36.25177795455019
GOTERM_BP_FAT	GO:0016049~cell growth	4	2.1164021164021163	0.027138873992697467	NDRG4, MTPN, SLC9A1, TGFB2	145	61	13528	6.117806670435273	1.0	0.854448609716669	36.78604374671869
GOTERM_CC_FAT	GO:0048471~perinuclear region of cytoplasm	8	4.232804232804233	0.02772377462493825	STX6, SPAG9, TARBP2, ACTN4, YWHAB, RAB14, SORT1, NOS2	131	288	12782	2.7103477523324853	0.9990627893028936	0.35324495172630666	30.565305824972512
GOTERM_BP_FAT	GO:0051336~regulation of hydrolase activity	9	4.761904761904762	0.027723853883224046	GIT1, TBC1D24, BAK1, ADORA2A, TNNC1, RAPGEF6, SORT1, ARAP2, TGFB2	145	337	13528	2.4915993042054643	1.0	0.84797841066838	37.41668491391265
GOTERM_BP_FAT	GO:0001910~regulation of leukocyte mediated cytotoxicity	3	1.5873015873015872	0.028765777677742143	P2RX7, PVRL2, NOS2	145	25	13528	11.195586206896552	1.0	0.8465051974172693	38.525314318148595
GOTERM_BP_FAT	GO:0007041~lysosomal transport	3	1.5873015873015872	0.028765777677742143	AP3M1, SORT1, M6PR	145	25	13528	11.195586206896552	1.0	0.8465051974172693	38.525314318148595
UP_SEQ_FEATURE	zinc finger region:C4-type	4	2.1164021164021163	0.029439557557980577	GIT1, BRPF1, ASH2L, ARAP2	189	68	19113	5.948646125116713	0.9999999961038459	0.9603320868425981	35.98004601660364
GOTERM_CC_FAT	GO:0044431~Golgi apparatus part	8	4.232804232804233	0.030535721791286663	MAN2A2, STX6, ST6GALNAC3, BACE1, RAB14, TRAPPC1, GGA2, SLC35A4	131	294	12782	2.6550345328971283	0.9995430284116077	0.36390366387932116	33.12613315743984
GOTERM_BP_FAT	GO:0006853~carnitine shuttle	2	1.0582010582010581	0.03159736215100791	SLC25A20, CPT2	145	3	13528	62.197701149425285	1.0	0.8618058669300405	41.445658317237424
GOTERM_BP_FAT	GO:0051050~positive regulation of transport	7	3.7037037037037033	0.03203942137753544	BAK1, P2RX7, ACTN4, ADORA2A, PFKFB2, RHOA, TGFB2	145	223	13528	2.9285913097263028	1.0	0.8548573630903586	41.889629824731024
GOTERM_MF_FAT	GO:0005525~GTP binding	9	4.761904761904762	0.032120140141535886	RANBP17, RAB31, RAB5B, GIMAP8, RHOA, RHOBTB2, RAB14, RALA, EHD2	130	372	12983	2.4161910669975186	0.9999883623412166	0.7583241790975355	35.98994398657951
GOTERM_BP_FAT	GO:0001775~cell activation	8	4.232804232804233	0.03387133547489348	BAK1, P2RX7, ADORA2A, PF4, TLR7, HLA-DMA, ITGAM, LCP1	145	287	13528	2.6006007449237054	1.0	0.8600784422280408	43.69596109816571
UP_SEQ_FEATURE	domain:EF-hand 1	6	3.1746031746031744	0.03416295125099499	RAB11FIP3, HPCAL1, ACTN4, TNNC1, FSTL5, LCP1	189	182	19113	3.333856619570905	0.9999999998349173	0.9599567970905456	40.47575402890195
UP_SEQ_FEATURE	domain:EF-hand 2	6	3.1746031746031744	0.03416295125099499	RAB11FIP3, HPCAL1, ACTN4, TNNC1, FSTL5, LCP1	189	182	19113	3.333856619570905	0.9999999998349173	0.9599567970905456	40.47575402890195
GOTERM_BP_FAT	GO:0051222~positive regulation of protein transport	4	2.1164021164021163	0.03451085047066359	P2RX7, ADORA2A, RHOA, TGFB2	145	67	13528	5.569943386515698	1.0	0.8552688138291726	44.31401806049149
SP_PIR_KEYWORDS	blood group antigen	3	1.5873015873015872	0.0345546439762444	GYPE, GYPA, AQP1	189	30	19235	10.177248677248675	0.9998122593683442	0.7064708870685068	36.56096304945253
GOTERM_BP_FAT	GO:0031341~regulation of cell killing	3	1.5873015873015872	0.03550434643886557	P2RX7, PVRL2, NOS2	145	28	13528	9.996059113300491	1.0	0.8535298627748704	45.261543412565516
GOTERM_BP_FAT	GO:0007173~epidermal growth factor receptor signaling pathway	3	1.5873015873015872	0.03550434643886557	REPS2, GRB2, SHC3	145	28	13528	9.996059113300491	1.0	0.8535298627748704	45.261543412565516
GOTERM_MF_FAT	GO:0019899~enzyme binding	11	5.82010582010582	0.03551303103827903	RILP, SPAG9, RAB11FIP3, PFKFB2, YWHAB, RAPGEF6, RANBP3, SORT1, PIAS1, COTL1, GGA2	130	523	12983	2.1005000735402266	0.9999965712581557	0.7529455083184174	38.9890676044639
GOTERM_MF_FAT	GO:0019001~guanyl nucleotide binding	9	4.761904761904762	0.03669875190129186	RANBP17, RAB31, RAB5B, GIMAP8, RHOA, RHOBTB2, RAB14, RALA, EHD2	130	382	12983	2.3529399919452274	0.9999977653022244	0.7277788403867991	40.00608814769725
GOTERM_MF_FAT	GO:0032561~guanyl ribonucleotide binding	9	4.761904761904762	0.03669875190129186	RANBP17, RAB31, RAB5B, GIMAP8, RHOA, RHOBTB2, RAB14, RALA, EHD2	130	382	12983	2.3529399919452274	0.9999977653022244	0.7277788403867991	40.00608814769725
GOTERM_BP_FAT	GO:0033674~positive regulation of kinase activity	7	3.7037037037037033	0.03707978804274205	SPAG9, P2RX7, ADORA2A, PKHD1, EFNA1, PFKFB2, TGFB2	145	231	13528	2.8271682340647857	1.0	0.8564217843256391	46.73307483082605
INTERPRO	IPR019143:JNK/Rab-associated protein-1	2	1.0582010582010581	0.038803874864313394	RILP, SPAG9	165	4	16659	50.481818181818184	0.9999996939782404	0.7768611293007396	42.17135662404026
