"LT017811RM",1
"LT108067RU",5
"LT089958RL",5
"LT259072LU",4
"LT166111RU",1
"LT139691RU",5
"LT096554LU",5
"LT017275LL",5
"LT079487LL",1
"LT142933RU",4
"LT024857LU",2
"LT222755RL",3
"LT072789RU",5
"LT197381LI",4
"LT262371RM",2
"LT264283RL",1
"LT190004RU",5
"LT045399RL",4
"LT177521RU",4
"LT158795LL",5
"LT083759RL",1
"LT280851LL",5
"LT235441RL",5
"LT169564RU",4
"LT126293RU",5
"LT084808LU",4
"LT191618LU",4
"LT157856LU",5
"LT055396LU",5
"LT205707LL",1
"LT028264RL",3
"LT157177RU",1
"LT059224RL",1
"LT223106RU",4
"LT251693LL",4
"LT197821RL",5
"LT277036RU",5
"LT130603LL",3
"LT013743LL",4
"LT243794RL",3
"LT184772RL",3
"LT91552LL",4
"LT122336LU",3
"LT220968RU",4
"LT141870LU",4
"LT168204LL",3
"LT028044RU",1
"LT077800RU",5
"LT123313RM",1
"LT296771LL",5
"LT234205RL",1
"LT066309LL",1
"LT111643RU",4
"LT184901RU",5
"LT072387LU",4
"LT258372RL",3
"LT230415RU",5
"LT203446LL",4
"LT044225RL",1
"LT253371RL",5
"LT095342LU",1
"LT067200LU",1
"LT041389RL",5
"LT121014LL",3
"LT213735RU",5
"LT024967LU",4
"LT271100LU",5
"LT021461RM",3
"LT063974LL",4
"LT286644RL",5
"LT056024RL",4
"LT102131RL",5
"LT028427LU",4
"LT205601LL",1
"LT221782LL",1
"LT139051LU",1
"LT131887LL",2
"LT043798LU",1
"LT100654RL",5
"LT230142RL",4
"LT216500LU",5
"LT001098RU",2
"LT021748RL",1
"LT243058RU",3
"LT196677RU",4
"LT269381RU",5
"LT222702LL",5
"LT178967RL",4
"LT022251RL",5
"LT282601LL",5
"LT270821RU",4
"LT152653LU",4
"LT249811RU",4
"LT090666LI",5
"LT274443LU",3
"LT059721LU",1
"LT228772LL",3
"LT160089RU",1
"LT084038RM",4
"LT217339RL",3
"LT253131RU",5
"LT236557RL",5
"LT118519RL",2
"LT123131RL",2
"LT134776LL",5
"LT147658RU",4
"LT199987LU",4
"LT168094RL",2
"LT050246RU",3
"LT046103LU",1
"LT022562LL",1
"LT112597RU",4
"LT290677RU",4
"LT264690LU",1
"LT100821RL",5
"LT184423LL",5
"LT188161LL",1
"LT148377LU",3
"LT070403LL",5
"LT244824RU",1
"LT158647RU",4
"LT195522RU",3
"LT111916LL",5
"LT059865RU",4
"LT265662LU",4
"LT102695LL",1
"LT083491LU",2
"LT229669RU",4
"LT234774LU",2
"LT107185RU",4
"LT144769RL",4
"LT019699RL",5
"LT159988RL",3
"LT119300LU",5
"LT126327LU",1
"LT228897LL",2
"LT112491RM",4
"LT238765RL",5
"LT128191LL",5
"LT221983RM",3
"LT211455LU",1
"LT203541RU",4
"LT195192RL",5
"LT056464LL",1
"LT271679LU",1
"LT212777RU",4
"LT299181LU",5
"LT167906LL",1
